Timestamp,Value,Status,Notes
2020-07-01 00:30:00,31.75,2,
2020-07-01 00:45:00,27.5,2,
2020-07-01 01:00:00,31.5,2,
2020-07-01 01:15:00,28,2,
2020-07-01 01:30:00,32.5,2,
2020-07-01 01:45:00,28.5,2,
2020-07-01 02:00:00,28.25,2,
2020-07-01 02:15:00,32.5,2,
2020-07-01 02:30:00,28.25,2,
2020-07-01 02:45:00,28,2,
2020-07-01 03:00:00,33.75,2,
2020-07-01 03:15:00,28.25,2,
2020-07-01 03:30:00,33.25,2,
2020-07-01 03:45:00,29.5,2,
2020-07-01 04:00:00,33.25,2,
2020-07-01 04:15:00,29.25,2,
2020-07-01 04:30:00,34,2,
2020-07-01 04:45:00,29.75,2,
2020-07-01 05:00:00,34,2,
2020-07-01 05:15:00,30,2,
2020-07-01 05:30:00,36.75,2,
2020-07-01 05:45:00,30.5,2,
2020-07-01 06:00:00,35,2,
2020-07-01 06:15:00,31,2,
2020-07-01 06:30:00,35.5,2,
2020-07-01 06:45:00,29.75,2,
2020-07-01 07:00:00,35.25,2,
2020-07-01 07:15:00,31.25,2,
2020-07-01 07:30:00,30.75,2,
2020-07-01 07:45:00,33.5,2,
2020-07-01 08:00:00,31.25,2,
2020-07-01 08:15:00,36,2,
2020-07-01 08:30:00,31.75,2,
2020-07-01 08:45:00,36.25,2,
2020-07-01 09:00:00,33,2,
2020-07-01 09:15:00,39.5,2,
2020-07-01 09:30:00,33.25,2,
2020-07-01 09:45:00,42.5,2,
2020-07-01 10:00:00,36.75,2,
2020-07-01 10:15:00,41,2,
2020-07-01 10:30:00,36.5,2,
2020-07-01 10:45:00,42.25,2,
2020-07-01 11:00:00,37,2,
2020-07-01 11:15:00,42.25,2,
2020-07-01 11:30:00,37.25,2,
2020-07-01 11:45:00,37.5,2,
2020-07-01 12:00:00,43,2,
2020-07-01 12:15:00,37,2,
2020-07-01 12:30:00,42.25,2,
2020-07-01 12:45:00,37,2,
2020-07-01 13:00:00,42.5,2,
2020-07-01 13:15:00,37.5,2,
2020-07-01 13:30:00,43,2,
2020-07-01 13:45:00,37.25,2,
2020-07-01 14:00:00,43.25,2,
2020-07-01 14:15:00,37.75,2,
2020-07-01 14:30:00,42.75,2,
2020-07-01 14:45:00,40.5,2,
2020-07-01 15:00:00,42.75,2,
2020-07-01 15:15:00,37.75,2,
2020-07-01 15:30:00,38.25,2,
2020-07-01 15:45:00,43.25,2,
2020-07-01 16:00:00,37.5,2,
2020-07-01 16:15:00,44,2,
2020-07-01 16:30:00,38.5,2,
2020-07-01 16:45:00,43.75,2,
2020-07-01 17:00:00,37,2,
2020-07-01 17:15:00,42.75,2,
2020-07-01 17:30:00,38,2,
2020-07-01 17:45:00,42.75,2,
2020-07-01 18:00:00,37.25,2,
2020-07-01 18:15:00,42.5,2,
2020-07-01 18:30:00,37,2,
2020-07-01 18:45:00,41.75,2,
2020-07-01 19:00:00,37,2,
2020-07-01 19:15:00,41.75,2,
2020-07-01 19:30:00,36.25,2,
2020-07-01 19:45:00,41.5,2,
2020-07-01 20:00:00,36.5,2,
2020-07-01 20:15:00,40.75,2,
2020-07-01 20:30:00,36,2,
2020-07-01 20:45:00,35.25,2,
2020-07-01 21:00:00,41.25,2,
2020-07-01 21:15:00,35.75,2,
2020-07-01 21:30:00,41,2,
2020-07-01 21:45:00,35.5,2,
2020-07-01 22:00:00,40.5,2,
2020-07-01 22:15:00,33.5,2,
2020-07-01 22:30:00,38,2,
2020-07-01 22:45:00,33,2,
2020-07-01 23:00:00,37,2,
2020-07-01 23:15:00,32.5,2,
2020-07-01 23:30:00,37,2,
2020-07-01 23:45:00,31.75,2,
2020-07-02 00:00:00,35.75,2,
2020-07-02 00:15:00,29.75,2,
2020-07-02 00:30:00,34.5,2,
2020-07-02 00:45:00,30.25,2,
2020-07-02 01:00:00,33.25,2,
2020-07-02 01:15:00,30.25,2,
2020-07-02 01:30:00,32.75,2,
2020-07-02 01:45:00,28.25,2,
2020-07-02 02:00:00,32.5,2,
2020-07-02 02:15:00,28.25,2,
2020-07-02 02:30:00,28.5,2,
2020-07-02 02:45:00,32.25,2,
2020-07-02 03:00:00,28,2,
2020-07-02 03:15:00,31.75,2,
2020-07-02 03:30:00,31.5,2,
2020-07-02 03:45:00,27.5,2,
2020-07-02 04:00:00,31.25,2,
2020-07-02 04:15:00,27.25,2,
2020-07-02 04:30:00,30.75,2,
2020-07-02 04:45:00,25.5,2,
2020-07-02 05:00:00,30.75,2,
2020-07-02 05:15:00,27.25,2,
2020-07-02 05:30:00,29.75,2,
2020-07-02 05:45:00,27.5,2,
2020-07-02 06:00:00,31,2,
2020-07-02 06:15:00,25,2,
2020-07-02 06:30:00,29,2,
2020-07-02 06:45:00,26.25,2,
2020-07-02 07:00:00,29.75,2,
2020-07-02 07:15:00,26.5,2,
2020-07-02 07:30:00,30.25,2,
2020-07-02 07:45:00,27.75,2,
2020-07-02 08:00:00,28.25,2,
2020-07-02 08:15:00,32,2,
2020-07-02 08:30:00,30,2,
