Timestamp,Value,Status,Notes
2020-09-18 22:15:00,26006,513,System was unable to calculate the previous 44 values due to Data Error | System detected a catch-up spike.
2020-09-18 22:30:00,556,2,
2020-09-18 22:45:00,552,2,
2020-09-18 23:00:00,556,2,
2020-09-19 16:15:00,33820,513,System was unable to calculate the previous 68 values due to Data Error | System detected a catch-up spike.
2020-09-19 16:30:00,452,2,
2020-09-19 16:45:00,448,2,
2020-09-19 17:00:00,432,2,
2020-09-19 18:15:00,2072,513,System was unable to calculate the previous 4 values due to Data Error | System detected a catch-up spike.
2020-09-19 18:30:00,416,2,
2020-09-19 18:45:00,410,2,
2020-09-19 19:00:00,410,2,
2020-09-19 19:15:00,418,2,
2020-09-19 19:30:00,414,2,
2020-09-19 19:45:00,404,2,
2020-09-19 20:00:00,408,2,
2020-09-20 16:15:00,31680,513,System was unable to calculate the previous 80 values due to Data Error | System detected a catch-up spike.
2020-09-20 16:30:00,366,2,
2020-09-20 16:45:00,374,2,
2020-09-20 17:00:00,366,2,
2020-09-20 17:15:00,358,2,
2020-09-20 17:30:00,366,2,
2020-09-20 17:45:00,372,2,
2020-09-20 18:00:00,372,2,
2020-09-21 06:15:00,19088,513,System was unable to calculate the previous 48 values due to Data Error | System detected a catch-up spike.
2020-09-21 06:30:00,518,2,
2020-09-21 06:45:00,512,2,
2020-09-21 07:00:00,524,2,
2020-09-21 07:15:00,488,2,
2020-09-21 07:30:00,468,2,
2020-09-21 07:45:00,456,2,
2020-09-21 08:00:00,462,2,
2020-09-21 08:15:00,494,2,
2020-09-21 08:30:00,516,2,
2020-09-21 08:45:00,476,2,
2020-09-21 09:00:00,468,2,
2020-09-21 09:15:00,492,2,
2020-09-21 09:30:00,480,2,
2020-09-21 09:45:00,444,2,
2020-09-21 10:00:00,432,2,
2020-09-21 10:15:00,424,2,
2020-09-21 10:30:00,456,2,
2020-09-21 10:45:00,452,2,
2020-09-21 11:00:00,462,2,
2020-09-21 11:15:00,470,2,
2020-09-21 11:30:00,454,2,
2020-09-21 11:45:00,446,2,
2020-09-21 12:00:00,438,2,
2020-09-21 12:15:00,450,2,
2020-09-21 12:30:00,452,2,
2020-09-21 12:45:00,452,2,
2020-09-21 13:00:00,438,2,
2020-09-21 13:15:00,434,2,
2020-09-21 13:30:00,444,2,
2020-09-21 13:45:00,516,2,
2020-09-21 14:00:00,546,2,
2020-09-21 14:15:00,550,2,
2020-09-21 14:30:00,556,2,
2020-09-21 14:45:00,564,2,
2020-09-21 15:00:00,546,2,
2020-09-21 15:15:00,522,2,
2020-09-21 15:30:00,536,2,
2020-09-21 15:45:00,528,2,
2020-09-21 16:00:00,510,2,
2020-09-21 16:15:00,510,2,
2020-09-21 16:30:00,504,2,
2020-09-21 16:45:00,518,2,
2020-09-21 17:00:00,558,2,
2020-09-21 17:15:00,540,2,
2020-09-21 17:30:00,524,2,
2020-09-21 17:45:00,536,2,
2020-09-21 18:00:00,524,2,
2020-09-21 18:15:00,540,2,
2020-09-21 18:30:00,546,2,
2020-09-21 18:45:00,538,2,
2020-09-21 19:00:00,532,2,
2020-09-21 19:15:00,548,2,
2020-09-21 19:30:00,552,2,
2020-09-21 19:45:00,544,2,
2020-09-21 20:00:00,546,2,
2020-09-21 20:15:00,540,2,
