Timestamp,Value,Status,Comment
2020-07-15 00:15:00,300176219.6,0,
2020-07-15 00:30:00,300177296.5,0,
2020-07-15 00:45:00,300178368.5,0,
2020-07-15 01:00:00,300179443,0,
2020-07-15 01:15:00,300180526.1,0,
2020-07-15 01:30:00,300181603.9,0,
2020-07-15 01:45:00,300182689,0,
2020-07-15 02:00:00,300183764.4,0,
2020-07-15 02:15:00,300184837.1,0,
2020-07-15 02:30:00,300185913.8,0,
2020-07-15 02:45:00,300186998.8,0,
2020-07-15 03:00:00,300188074.3,0,
2020-07-15 03:15:00,300189146.1,0,
2020-07-15 03:30:00,300190213.3,0,
2020-07-15 03:45:00,300191284.6,0,
2020-07-15 04:00:00,300192355.4,0,
2020-07-15 04:15:00,300193425.1,0,
2020-07-15 04:30:00,300194489.3,0,
2020-07-15 04:45:00,300195555.6,0,
2020-07-15 05:00:00,300196610.1,0,
2020-07-15 05:15:00,300197660.2,0,
2020-07-15 05:30:00,300198702.9,0,
2020-07-15 05:45:00,300199756.6,0,
2020-07-15 06:00:00,300200810.1,0,
2020-07-15 06:15:00,300201869.9,0,
2020-07-15 06:30:00,300202923.8,0,
2020-07-15 06:45:00,300203978.8,0,
2020-07-15 07:00:00,300205039.8,0,
2020-07-15 07:15:00,300206093.3,0,
2020-07-15 07:30:00,300207135.1,0,
2020-07-15 07:45:00,300208177.4,0,
2020-07-15 08:00:00,300209235.7,0,
2020-07-15 08:15:00,300210306.4,0,
2020-07-15 08:30:00,300211393.6,0,
2020-07-15 08:45:00,300212492.3,0,
2020-07-15 09:00:00,300213586.8,0,
2020-07-15 09:15:00,300214671.6,0,
2020-07-15 09:30:00,300215762.8,0,
2020-07-15 09:45:00,300216851.8,0,
2020-07-15 10:00:00,300217944.4,0,
2020-07-15 10:15:00,300219046.8,0,
2020-07-15 10:30:00,300220147.4,0,
2020-07-15 10:45:00,300221243.6,0,
2020-07-15 11:00:00,300222353.2,0,
2020-07-15 11:15:00,300223482.5,0,
2020-07-15 11:30:00,300224606.8,0,
2020-07-15 11:45:00,300225722.6,0,
2020-07-15 12:00:00,300226848.2,0,
2020-07-15 12:15:00,300227977.1,0,
2020-07-15 12:30:00,300229118.2,0,
2020-07-15 12:45:00,300230261,0,
2020-07-15 13:00:00,300231396.5,0,
2020-07-15 13:15:00,300232533.6,0,
2020-07-15 13:30:00,300233669.3,0,
2020-07-15 13:45:00,300234819,0,
2020-07-15 14:00:00,300235993.5,0,
2020-07-15 14:15:00,300237204.2,0,
2020-07-15 14:30:00,300238437.8,0,
2020-07-15 14:45:00,300239668.3,0,
2020-07-15 15:00:00,300240892.4,0,
2020-07-15 15:15:00,300242102.6,0,
2020-07-15 15:30:00,300243299.9,0,
2020-07-15 15:45:00,300244494.1,0,
2020-07-15 16:00:00,300245696.7,0,
2020-07-15 16:15:00,300246891.9,0,
2020-07-15 16:30:00,300248069.2,0,
2020-07-15 16:45:00,300249277.3,0,
2020-07-15 17:00:00,300250494.5,0,
2020-07-15 17:15:00,300251731,0,
2020-07-15 17:30:00,300252949.6,0,
2020-07-15 17:45:00,300254168.6,0,
2020-07-15 18:00:00,300255395.7,0,
2020-07-15 18:15:00,300256602.4,0,
2020-07-15 18:30:00,300257799.2,0,
2020-07-15 18:45:00,300259010.4,0,
2020-07-15 19:00:00,300260242.1,0,
2020-07-15 19:15:00,300261478.3,0,
2020-07-15 19:30:00,300262722.5,0,
2020-07-15 19:45:00,300263962.4,0,
2020-07-15 20:00:00,300265196.1,0,
2020-07-15 20:15:00,300266402.8,0,
2020-07-15 20:30:00,300267598,0,
2020-07-15 20:45:00,300268801.8,0,
2020-07-15 21:00:00,300270010.2,0,
2020-07-15 21:15:00,300271241.1,0,
2020-07-15 21:30:00,300272464.5,0,
2020-07-15 21:45:00,300273689.1,0,
2020-07-15 22:00:00,300274899.8,0,
2020-07-15 22:15:00,300276111.7,0,
2020-07-15 22:30:00,300277325.2,0,
2020-07-15 22:45:00,300278532.8,0,
2020-07-15 23:00:00,300279716.7,0,
2020-07-15 23:15:00,300280915,0,
2020-07-15 23:30:00,300282102.3,0,
2020-07-15 23:45:00,300283285.8,0,
2020-07-16 00:00:00,300284467.5,0,
2020-07-16 00:15:00,300285647.1,0,
2020-07-16 00:30:00,300286812.4,0,
2020-07-16 00:45:00,300287991.5,0,
2020-07-16 01:00:00,300289170.8,0,
2020-07-16 01:15:00,300290348.1,0,
2020-07-16 01:30:00,300291515.8,0,
2020-07-16 01:45:00,300292684.4,0,
2020-07-16 02:00:00,300293863.8,0,
2020-07-16 02:15:00,300295042.5,0,
2020-07-16 02:30:00,300296217.6,0,
2020-07-16 02:45:00,300297379.7,0,
2020-07-16 03:00:00,300298533.9,0,
2020-07-16 03:15:00,300299695.2,0,
2020-07-16 03:30:00,300300833.9,0,
2020-07-16 03:45:00,300301977.8,0,
2020-07-16 04:00:00,300303128.9,0,
2020-07-16 04:15:00,300304281.9,0,
2020-07-16 04:30:00,300305439.9,0,
2020-07-16 04:45:00,300306595.3,0,
2020-07-16 05:00:00,300307746.2,0,
2020-07-16 05:15:00,300308893.7,0,
2020-07-16 05:30:00,300310042,0,
2020-07-16 05:45:00,300311189.8,0,
2020-07-16 06:00:00,300312320.3,0,
2020-07-16 06:15:00,300313461.7,0,
2020-07-16 06:30:00,300314609.5,0,
2020-07-16 06:45:00,300315775.3,0,
2020-07-16 07:00:00,300316934.8,0,
2020-07-16 07:15:00,300318101.8,0,
2020-07-16 07:30:00,300319262.8,0,
2020-07-16 07:45:00,300320419.1,0,
2020-07-16 08:00:00,300321581.7,0,
2020-07-16 08:15:00,300322757.3,0,
2020-07-16 08:30:00,300323948.4,0,
2020-07-16 08:45:00,300325143.3,0,
2020-07-16 09:00:00,300326343.8,0,
2020-07-16 09:15:00,300327547.8,0,
2020-07-16 09:30:00,300328761.5,0,
2020-07-16 09:45:00,300329978.6,0,
2020-07-16 10:00:00,300331193.8,0,
2020-07-16 10:15:00,300332411.6,0,
2020-07-16 10:30:00,300333624.2,0,
2020-07-16 10:45:00,300334831.4,0,
2020-07-16 11:00:00,300336011.5,0,
2020-07-16 11:15:00,300337207.6,0,
2020-07-16 11:30:00,300338388.2,0,
2020-07-16 11:45:00,300339583.4,0,
2020-07-16 12:00:00,300340779.4,0,
2020-07-16 12:15:00,300341969.4,0,
2020-07-16 12:30:00,300343145.8,0,
2020-07-16 12:45:00,300344331.9,0,
2020-07-16 13:00:00,300345515.4,0,
2020-07-16 13:15:00,300346712.7,0,
2020-07-16 13:30:00,300347909.7,0,
2020-07-16 13:45:00,300349119.9,0,
2020-07-16 14:00:00,300350335.3,0,
2020-07-16 14:15:00,300351546.9,0,
2020-07-16 14:30:00,300352739.5,0,
2020-07-16 14:45:00,300353925.2,0,
2020-07-16 15:00:00,300355111.8,0,
2020-07-16 15:15:00,300356305.9,0,
2020-07-16 15:30:00,300357487.4,0,
2020-07-16 15:45:00,300358673.5,0,
2020-07-16 16:00:00,300359856.8,0,
2020-07-16 16:15:00,300361048.7,0,
2020-07-16 16:30:00,300362227,0,
2020-07-16 16:45:00,300363415.8,0,
2020-07-16 17:00:00,300364592.9,0,
2020-07-16 17:15:00,300365759.7,0,
2020-07-16 17:30:00,300366917.1,0,
2020-07-16 17:45:00,300368045.5,0,
2020-07-16 18:00:00,300369203.6,0,
2020-07-16 18:15:00,300370376.6,0,
2020-07-16 18:30:00,300371556.3,0,
2020-07-16 18:45:00,300372736.8,0,
2020-07-16 19:00:00,300373919.3,0,
2020-07-16 19:15:00,300375107.3,0,
2020-07-16 19:30:00,300376288,0,
2020-07-16 19:45:00,300377470.1,0,
2020-07-16 20:00:00,300378654,0,
2020-07-16 20:15:00,300379834.9,0,
2020-07-16 20:30:00,300381004.1,0,
2020-07-16 20:45:00,300382168.7,0,
2020-07-16 21:00:00,300383335.5,0,
2020-07-16 21:15:00,300384503,0,
2020-07-16 21:30:00,300385659.8,0,
2020-07-16 21:45:00,300386800.6,0,
2020-07-16 22:00:00,300387938.6,0,
2020-07-16 22:15:00,300389075.3,0,
2020-07-16 22:30:00,300390215.1,0,
2020-07-16 22:45:00,300391369.2,0,
2020-07-16 23:00:00,300392521.8,0,
2020-07-16 23:15:00,300393669.9,0,
2020-07-16 23:30:00,300394805.7,0,
2020-07-16 23:45:00,300395945.4,0,
2020-07-17 00:00:00,300397086.5,0,
2020-07-17 00:15:00,300398226,0,
2020-07-17 00:30:00,300399349.2,0,
2020-07-17 00:45:00,300400485.2,0,
2020-07-17 01:00:00,300401624.6,0,
2020-07-17 01:15:00,300402772.6,0,
2020-07-17 01:30:00,300403927.6,0,
2020-07-17 01:45:00,300405087.5,0,
2020-07-17 02:00:00,300406249.1,0,
2020-07-17 02:15:00,300407404.6,0,
2020-07-17 02:30:00,300408555.7,0,
2020-07-17 02:45:00,300409694.9,0,
2020-07-17 03:00:00,300410838,0,
2020-07-17 03:15:00,300411981.1,0,
2020-07-17 03:30:00,300413132.6,0,
2020-07-17 03:45:00,300414291.8,0,
2020-07-17 04:00:00,300415443.6,0,
2020-07-17 04:15:00,300416599.1,0,
2020-07-17 04:30:00,300417745.4,0,
2020-07-17 04:45:00,300418892.9,0,
2020-07-17 05:00:00,300420036.5,0,
2020-07-17 05:15:00,300421172.3,0,
2020-07-17 05:30:00,300422304.3,0,
2020-07-17 05:45:00,300423450.5,0,
2020-07-17 06:00:00,300424594.1,0,
2020-07-17 06:15:00,300425741.6,0,
2020-07-17 06:30:00,300426875.3,0,
2020-07-17 06:45:00,300428021.4,0,
2020-07-17 07:00:00,300429164.6,0,
2020-07-17 07:15:00,300430299.8,0,
2020-07-17 07:30:00,300431429.3,0,
2020-07-17 07:45:00,300432568.4,0,
2020-07-17 08:00:00,300433722,0,
2020-07-17 08:15:00,300434887.6,0,
2020-07-17 08:30:00,300436071.5,0,
2020-07-17 08:45:00,300437266.6,0,
2020-07-17 09:00:00,300438475.5,0,
2020-07-17 09:15:00,300439682.1,0,
2020-07-17 09:30:00,300440888.7,0,
2020-07-17 09:45:00,300442116.8,0,
2020-07-17 10:00:00,300443343.3,0,
2020-07-17 10:15:00,300444569,0,
2020-07-17 10:30:00,300445795.6,0,
2020-07-17 10:45:00,300447023,0,
2020-07-17 11:00:00,300448258.4,0,
2020-07-17 11:15:00,300449481.1,0,
2020-07-17 11:30:00,300450691.6,0,
2020-07-17 11:45:00,300451873.8,0,
2020-07-17 12:00:00,300453091.9,0,
2020-07-17 12:15:00,300454297.8,0,
2020-07-17 12:30:00,300455508.7,0,
2020-07-17 12:45:00,300456713.6,0,
2020-07-17 13:00:00,300457942.2,0,
2020-07-17 13:15:00,300459160,0,
2020-07-17 13:30:00,300460369.4,0,
2020-07-17 13:45:00,300461600.4,0,
2020-07-17 14:00:00,300462829,0,
2020-07-17 14:15:00,300464059.1,0,
2020-07-17 14:30:00,300465280.1,0,
2020-07-17 14:45:00,300466500.6,0,
2020-07-17 15:00:00,300467705.2,0,
2020-07-17 15:15:00,300468887.5,0,
2020-07-17 15:30:00,300470070.8,0,
2020-07-17 15:45:00,300471269.6,0,
