Timestamp,Value,Status,Notes
2020-01-17 03:00:00,2001600,513,System detected a potential rollover/reset | 
2020-01-17 03:15:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 03:30:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 03:45:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 04:00:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 04:15:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 04:30:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 04:45:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 05:00:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 05:15:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 05:30:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 05:45:00,2001600,513,System detected a repeated value representing a gap
