Timestamp,Value,Status,Notes
2020-01-17 06:00:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 06:15:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 06:30:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 06:45:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 07:00:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 07:15:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 07:30:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 07:45:00,2001600,513,System detected a repeated value representing a gap
2020-01-17 08:00:00,2004800,2,
2020-01-17 08:15:00,2004900,2,
2020-01-17 08:30:00,2005000,2,
2020-01-17 08:45:00,2005100,2,
