Timestamp,Value,Status,Comment
2020-07-01 00:15:00,2816552,0,""
2020-07-01 00:30:00,2816583.75,0,""
2020-07-01 00:45:00,2816611.25,0,""
2020-07-01 01:00:00,2816642.75,0,""
2020-07-01 01:15:00,2816670.75,0,""
2020-07-01 01:30:00,2816703.25,0,""
2020-07-01 01:45:00,2816731.75,0,""
2020-07-01 02:00:00,2816760,0,""
2020-07-01 02:15:00,2816792.5,0,""
2020-07-01 02:30:00,2816820.75,0,""
2020-07-01 02:45:00,2816848.75,0,""
2020-07-01 03:00:00,2816882.5,0,""
2020-07-01 03:15:00,2816910.75,0,""
2020-07-01 03:30:00,2816944,0,""
2020-07-01 03:45:00,2816973.5,0,""
2020-07-01 04:00:00,2817006.75,0,""
2020-07-01 04:15:00,2817036,0,""
2020-07-01 04:30:00,2817070,0,""
2020-07-01 04:45:00,2817099.75,0,""
2020-07-01 05:00:00,2817133.75,0,""
2020-07-01 05:15:00,2817163.75,0,""
2020-07-01 05:30:00,2817200.5,0,""
2020-07-01 05:45:00,2817231,0,""
2020-07-01 06:00:00,2817266,0,""
2020-07-01 06:15:00,2817297,0,""
2020-07-01 06:30:00,2817332.5,0,""
2020-07-01 06:45:00,2817362.25,0,""
2020-07-01 07:00:00,2817397.5,0,""
2020-07-01 07:15:00,2817428.75,0,""
2020-07-01 07:30:00,2817459.5,0,""
2020-07-01 07:45:00,2817493,0,""
2020-07-01 08:00:00,2817524.25,0,""
2020-07-01 08:15:00,2817560.25,0,""
2020-07-01 08:30:00,2817592,0,""
2020-07-01 08:45:00,2817628.25,0,""
2020-07-01 09:00:00,2817661.25,0,""
2020-07-01 09:15:00,2817700.75,0,""
2020-07-01 09:30:00,2817734,0,""
2020-07-01 09:45:00,2817776.5,0,""
2020-07-01 10:00:00,2817813.25,0,""
2020-07-01 10:15:00,2817854.25,0,""
2020-07-01 10:30:00,2817890.75,0,""
2020-07-01 10:45:00,2817933,0,""
2020-07-01 11:00:00,2817970,0,""
2020-07-01 11:15:00,2818012.25,0,""
2020-07-01 11:30:00,2818049.5,0,""
2020-07-01 11:45:00,2818087,0,""
2020-07-01 12:00:00,2818130,0,""
2020-07-01 12:15:00,2818167,0,""
2020-07-01 12:30:00,2818209.25,0,""
2020-07-01 12:45:00,2818246.25,0,""
2020-07-01 13:00:00,2818288.75,0,""
2020-07-01 13:15:00,2818326.25,0,""
2020-07-01 13:30:00,2818369.25,0,""
2020-07-01 13:45:00,2818406.5,0,""
2020-07-01 14:00:00,2818449.75,0,""
2020-07-01 14:15:00,2818487.5,0,""
2020-07-01 14:30:00,2818530.25,0,""
2020-07-01 14:45:00,2818570.75,0,""
2020-07-01 15:00:00,2818613.5,0,""
2020-07-01 15:15:00,2818651.25,0,""
2020-07-01 15:30:00,2818689.5,0,""
2020-07-01 15:45:00,2818732.75,0,""
2020-07-01 16:00:00,2818770.25,0,""
2020-07-01 16:15:00,2818814.25,0,""
2020-07-01 16:30:00,2818852.75,0,""
2020-07-01 16:45:00,2818896.5,0,""
2020-07-01 17:00:00,2818933.5,0,""
2020-07-01 17:15:00,2818976.25,0,""
2020-07-01 17:30:00,2819014.25,0,""
2020-07-01 17:45:00,2819057,0,""
2020-07-01 18:00:00,2819094.25,0,""
2020-07-01 18:15:00,2819136.75,0,""
2020-07-01 18:30:00,2819173.75,0,""
2020-07-01 18:45:00,2819215.5,0,""
2020-07-01 19:00:00,2819252.5,0,""
2020-07-01 19:15:00,2819294.25,0,""
2020-07-01 19:30:00,2819330.5,0,""
2020-07-01 19:45:00,2819372,0,""
2020-07-01 20:00:00,2819408.5,0,""
2020-07-01 20:15:00,2819449.25,0,""
2020-07-01 20:30:00,2819485.25,0,""
2020-07-01 20:45:00,2819520.5,0,""
2020-07-01 21:00:00,2819561.75,0,""
2020-07-01 21:15:00,2819597.5,0,""
2020-07-01 21:30:00,2819638.5,0,""
2020-07-01 21:45:00,2819674,0,""
2020-07-01 22:00:00,2819714.5,0,""
2020-07-01 22:15:00,2819748,0,""
2020-07-01 22:30:00,2819786,0,""
2020-07-01 22:45:00,2819819,0,""
2020-07-01 23:00:00,2819856,0,""
2020-07-01 23:15:00,2819888.5,0,""
2020-07-01 23:30:00,2819925.5,0,""
2020-07-01 23:45:00,2819957.25,0,""
2020-07-02 00:00:00,2819993,0,""
2020-07-02 00:15:00,2820022.75,0,""
2020-07-02 00:30:00,2820057.25,0,""
2020-07-02 00:45:00,2820087.5,0,""
2020-07-02 01:00:00,2820120.75,0,""
2020-07-02 01:15:00,2820151,0,""
2020-07-02 01:30:00,2820183.75,0,""
2020-07-02 01:45:00,2820212,0,""
2020-07-02 02:00:00,2820244.5,0,""
2020-07-02 02:15:00,2820272.75,0,""
2020-07-02 02:30:00,2820301.25,0,""
2020-07-02 02:45:00,2820333.5,0,""
2020-07-02 03:00:00,2820361.5,0,""
2020-07-02 03:15:00,2820393.25,0,""
2020-07-02 03:30:00,2820424.75,0,""
2020-07-02 03:45:00,2820452.25,0,""
2020-07-02 04:00:00,2820483.5,0,""
2020-07-02 04:15:00,2820510.75,0,""
2020-07-02 04:30:00,2820541.5,0,""
2020-07-02 04:45:00,2820567,0,""
2020-07-02 05:00:00,2820597.75,0,""
2020-07-02 05:15:00,2820625,0,""
2020-07-02 05:30:00,2820654.75,0,""
2020-07-02 05:45:00,2820682.25,0,""
2020-07-02 06:00:00,2820713.25,0,""
2020-07-02 06:15:00,2820738.25,0,""
2020-07-02 06:30:00,2820767.25,0,""
2020-07-02 06:45:00,2820793.5,0,""
2020-07-02 07:00:00,2820823.25,0,""
2020-07-02 07:15:00,2820849.75,0,""
2020-07-02 07:30:00,2820880,0,""
2020-07-02 07:45:00,2820907.75,0,""
2020-07-02 08:00:00,2820936,0,""
2020-07-02 08:15:00,2820968,0,""
2020-07-02 08:30:00,2820998,0,""
2020-07-02 08:45:00,2821032.5,0,""
2020-07-02 09:00:00,2821063.25,0,""
2020-07-02 09:15:00,2821099.25,0,""
2020-07-02 09:30:00,2821131.75,0,""
2020-07-02 09:45:00,2821170.25,0,""
2020-07-02 10:00:00,2821205.5,0,""
2020-07-02 10:15:00,2821246.25,0,""
2020-07-02 10:30:00,2821282.5,0,""
2020-07-02 10:45:00,2821324,0,""
2020-07-02 11:00:00,2821361,0,""
2020-07-02 11:15:00,2821403,0,""
2020-07-02 11:30:00,2821440.25,0,""
2020-07-02 11:45:00,2821483.5,0,""
2020-07-02 12:00:00,2821522,0,""
2020-07-02 12:15:00,2821566,0,""
2020-07-02 12:30:00,2821604.75,0,""
2020-07-02 12:45:00,2821643.25,0,""
2020-07-02 13:00:00,2821688,0,""
2020-07-02 13:15:00,2821726.5,0,""
2020-07-02 13:30:00,2821769.5,0,""
2020-07-02 13:45:00,2821808,0,""
2020-07-02 14:00:00,2821851.25,0,""
2020-07-02 14:15:00,2821889.5,0,""
2020-07-02 14:30:00,2821933,0,""
2020-07-02 14:45:00,2821971.25,0,""
2020-07-02 15:00:00,2822015,0,""
2020-07-02 15:15:00,2822055.75,0,""
2020-07-02 15:30:00,2822099.5,0,""
2020-07-02 15:45:00,2822138.25,0,""
2020-07-02 16:00:00,2822181.75,0,""
2020-07-02 16:15:00,2822219.75,0,""
2020-07-02 16:30:00,2822258,0,""
2020-07-02 16:45:00,2822301.5,0,""
2020-07-02 17:00:00,2822339.5,0,""
2020-07-02 17:15:00,2822383.5,0,""
2020-07-02 17:30:00,2822421.75,0,""
2020-07-02 17:45:00,2822464.75,0,""
2020-07-02 18:00:00,2822502.75,0,""
2020-07-02 18:15:00,2822546.25,0,""
2020-07-02 18:30:00,2822583.5,0,""
2020-07-02 18:45:00,2822625.5,0,""
2020-07-02 19:00:00,2822661.5,0,""
2020-07-02 19:15:00,2822703,0,""
2020-07-02 19:30:00,2822739,0,""
2020-07-02 19:45:00,2822779.5,0,""
2020-07-02 20:00:00,2822814.5,0,""
2020-07-02 20:15:00,2822854,0,""
2020-07-02 20:30:00,2822888.5,0,""
2020-07-02 20:45:00,2822922.5,0,""
2020-07-02 21:00:00,2822960.25,0,""
2020-07-02 21:15:00,2822992.75,0,""
2020-07-02 21:30:00,2823028.25,0,""
2020-07-02 21:45:00,2823058.75,0,""
2020-07-02 22:00:00,2823092.5,0,""
2020-07-02 22:15:00,2823120.5,0,""
