Timestamp,Value,Status,Notes
2020-01-16 06:00:00,1994287,2,
2020-01-16 06:15:00,1994395,2,
2020-01-16 06:30:00,1994499,2,
2020-01-16 06:45:00,1994614,2,
2020-01-16 07:00:00,1994717,2,
2020-01-16 07:15:00,1994830,2,
2020-01-16 07:30:00,1994937,2,
2020-01-16 07:45:00,1995049,2,
2020-01-16 08:00:00,1995154,2,
2020-01-16 08:15:00,1995267,2,
2020-01-16 09:00:00,1995594,2,
2020-01-16 11:00:00,1996461,2,
2020-01-16 11:15:00,1996559,2,
2020-01-16 11:30:00,1996666,2,
2020-01-16 11:45:00,1996769,2,
2020-01-16 12:00:00,1996883,2,
2020-01-16 12:15:00,1996981,2,
2020-01-16 12:30:00,1997093,2,
2020-01-16 12:45:00,1997197,2,
