Timestamp,Value,Status,Notes
2020-06-01 00:15:00,295533191.3,2,
2020-06-01 00:30:00,295534094.6,2,
2020-06-01 00:45:00,295534989,2,
2020-06-01 01:00:00,295535885.7,2,
2020-06-01 01:15:00,295536780.1,2,
2020-06-01 01:30:00,295537666.8,2,
2020-06-01 01:45:00,295538562.1,2,
2020-06-01 02:00:00,295539457.9,2,
2020-06-01 02:15:00,295540352.2,2,
2020-06-01 02:30:00,295541255.3,2,
2020-06-01 02:45:00,295542154.6,2,
2020-06-01 03:00:00,295543054.5,2,
2020-06-01 03:15:00,295543952.2,2,
2020-06-01 03:30:00,295544846.6,2,
2020-06-01 03:45:00,295545734.7,2,
2020-06-01 04:00:00,295546624.8,2,
2020-06-01 04:15:00,295547519.9,2,
2020-06-01 04:30:00,295548412.7,2,
2020-06-01 04:45:00,295549303.9,2,
2020-06-01 05:00:00,295550188.5,2,
2020-06-01 05:15:00,295551065.3,2,
2020-06-01 05:30:00,295551950.1,2,
2020-06-01 05:45:00,295552836.3,2,
2020-06-01 06:00:00,295553718.7,2,
2020-06-01 06:15:00,295554601.7,2,
2020-06-01 06:30:00,295555487.6,2,
2020-06-01 06:45:00,295556372.5,2,
2020-06-01 07:00:00,295557255.3,2,
2020-06-01 07:15:00,295558139.3,2,
2020-06-01 07:30:00,295559020,2,
2020-06-01 07:45:00,295559904.2,2,
2020-06-01 08:00:00,295560788.7,2,
2020-06-01 08:15:00,295561678.2,2,
2020-06-01 08:30:00,295562571.5,2,
2020-06-01 08:45:00,295563472.3,2,
2020-06-01 09:00:00,295564371,2,
2020-06-01 09:15:00,295565273,2,
2020-06-01 09:30:00,295566175.9,2,
2020-06-01 09:45:00,295567084.2,2,
2020-06-01 10:00:00,295567995.3,2,
2020-06-01 10:15:00,295568906.2,2,
2020-06-01 10:30:00,295569823.3,2,
2020-06-01 10:45:00,295570736.2,2,
2020-06-01 11:00:00,295571663.5,2,
2020-06-01 11:15:00,295572612.6,2,
2020-06-01 11:30:00,295573549.5,2,
2020-06-01 11:45:00,295574504.6,2,
2020-06-01 12:00:00,295575481.2,2,
2020-06-01 12:15:00,295576454.5,2,
2020-06-01 12:30:00,295577444.5,2,
2020-06-01 12:45:00,295578430.9,2,
2020-06-01 13:00:00,295579428.6,2,
2020-06-01 13:15:00,295580445.4,2,
2020-06-01 13:30:00,295581433.2,2,
2020-06-01 13:45:00,295582471.1,2,
2020-06-01 14:00:00,295583506.7,2,
2020-06-01 14:15:00,295584532.4,2,
2020-06-01 14:30:00,295585573.3,2,
2020-06-01 14:45:00,295586605.3,2,
2020-06-01 15:00:00,295587648.1,2,
2020-06-01 15:15:00,295588674.5,2,
2020-06-01 15:30:00,295589685.5,2,
2020-06-01 15:45:00,295590702.2,2,
2020-06-01 16:00:00,295591741.9,2,
2020-06-01 16:15:00,295592768.6,2,
2020-06-01 16:30:00,295593810.6,2,
2020-06-01 16:45:00,295594855.6,2,
2020-06-01 17:00:00,295595880.7,2,
2020-06-01 17:15:00,295596916.7,2,
2020-06-01 17:30:00,295597908.1,2,
2020-06-01 17:45:00,295598940.8,2,
2020-06-01 18:00:00,295599947.8,2,
2020-06-01 18:15:00,295600954.7,2,
2020-06-01 18:30:00,295601955.3,2,
2020-06-01 18:45:00,295602956.9,2,
2020-06-01 19:00:00,295603956.7,2,
2020-06-01 19:15:00,295604970.9,2,
2020-06-01 19:30:00,295605979.3,2,
2020-06-01 19:45:00,295607013.8,2,
2020-06-01 20:00:00,295608033.8,2,
2020-06-01 20:15:00,295609058.3,2,
2020-06-01 20:30:00,295610091.4,2,
2020-06-01 20:45:00,295611113.4,2,
